,ID,Field,StarID,Type,Subtype,RA,DECL,ID_OGLE_II,ID_MACHO,ID_ASAS,ID_GCVS,ID_OTHER,I,V,P_1,dP_1,T0_1,A_1,R21_1,phi21_1,R31_1,phi31_1,P_2,dP_2,T0_2,A_2,R21_2,phi21_2,R31_2,phi31_2,P_3,dP_3,T0_3,A_3,R21_3,phi21_3,R31_3,phi31_3,Remarks
527,OGLE-BLG-LPV-058910,BLG194.7,38460.0,LPV,OSARG,17.834147,-29.50633,BUL_SC5_89882,-99.99,-99.99,-99.99,      ,15.66,20.725,26.62,-99.99,-99.99,0.013999999999999999,-99.99,-99.99,-99.99,-99.99,198.85,-99.99,-99.99,0.039,-99.99,-99.99,-99.99,-99.99,35.528,-99.99,-99.99,0.03,-99.99,-99.99,-99.99,-99.99,
528,OGLE-BLG-LPV-058913,BLG194.8,126188.0,LPV,OSARG,17.834156,-29.59733,BUL_SC5_75541,-99.99,-99.99,-99.99,      ,14.807,19.648,275.4,-99.99,-99.99,0.129,-99.99,-99.99,-99.99,-99.99,163.21,-99.99,-99.99,0.08,-99.99,-99.99,-99.99,-99.99,141.02,-99.99,-99.99,0.046,-99.99,-99.99,-99.99,-99.99,
529,OGLE-BLG-LPV-058916,BLG194.8,86412.0,LPV,OSARG,17.834158,-29.618309999999997,BUL_SC5_75625,-99.99,-99.99,-99.99,      ,15.366,21.624000000000002,35.150999999999996,-99.99,-99.99,0.055999999999999994,-99.99,-99.99,-99.99,-99.99,50.56,-99.99,-99.99,0.046,-99.99,-99.99,-99.99,-99.99,55.37,-99.99,-99.99,0.045,-99.99,-99.99,-99.99,-99.99,
530,OGLE-BLG-LPV-058919,BLG194.7,38461.0,LPV,OSARG,17.834164,-29.509140000000002,BUL_SC5_89879,-99.99,-99.99,-99.99,      ,15.795,-99.99,24.823,-99.99,-99.99,0.015,-99.99,-99.99,-99.99,-99.99,35.073,-99.99,-99.99,0.015,-99.99,-99.99,-99.99,-99.99,25.176,-99.99,-99.99,0.008,-99.99,-99.99,-99.99,-99.99,
531,OGLE-BLG-LPV-058920,BLG194.6,57325.0,LPV,SRV,17.834164,-29.325670000000002,-99.99,-99.99,-99.99,-99.99,      ,16.095,-99.99,93.02,-99.99,-99.99,0.076,-99.99,-99.99,-99.99,-99.99,360.1,-99.99,-99.99,0.109,-99.99,-99.99,-99.99,-99.99,114.26,-99.99,-99.99,0.048,-99.99,-99.99,-99.99,-99.99,
532,OGLE-BLG-LPV-058935,BLG194.8,86413.0,LPV,OSARG,17.834183,-29.603579999999997,BUL_SC5_75657,-99.99,-99.99,-99.99,      ,15.395999999999999,21.474,74.3,-99.99,-99.99,0.006,-99.99,-99.99,-99.99,-99.99,65.45,-99.99,-99.99,0.016,-99.99,-99.99,-99.99,-99.99,17.357,-99.99,-99.99,0.01,-99.99,-99.99,-99.99,-99.99,
533,OGLE-BLG-LPV-058936,BLG194.6,31202.0,LPV,SRV,17.834183,-29.353279999999998,-99.99,-99.99,-99.99,-99.99,      ,15.908,-99.99,92.31,-99.99,-99.99,0.11199999999999999,-99.99,-99.99,-99.99,-99.99,156.42,-99.99,-99.99,0.095,-99.99,-99.99,-99.99,-99.99,202.1,-99.99,-99.99,0.096,-99.99,-99.99,-99.99,-99.99,
534,OGLE-BLG-LPV-058944,BLG194.7,6715.0,LPV,OSARG,17.834192,-29.54542,BUL_SC5_83032,-99.99,-99.99,-99.99,      ,15.47,-99.99,58.5,-99.99,-99.99,0.039,-99.99,-99.99,-99.99,-99.99,206.3,-99.99,-99.99,0.086,-99.99,-99.99,-99.99,-99.99,297.7,-99.99,-99.99,0.054000000000000006,-99.99,-99.99,-99.99,-99.99,
535,OGLE-BLG-LPV-058946,BLG194.6,4872.0,LPV,SRV,17.834194,-29.38997,-99.99,-99.99,-99.99,-99.99,      ,16.160999999999998,-99.99,72.97,-99.99,-99.99,0.126,-99.99,-99.99,-99.99,-99.99,242.8,-99.99,-99.99,0.068,-99.99,-99.99,-99.99,-99.99,262.3,-99.99,-99.99,0.066,-99.99,-99.99,-99.99,-99.99,
536,OGLE-BLG-LPV-058947,BLG194.5,55201.0,LPV,OSARG,17.834194,-29.132559999999998,-99.99,-99.99,-99.99,-99.99,      ,16.699,-99.99,59.16,-99.99,-99.99,0.053,-99.99,-99.99,-99.99,-99.99,461.9,-99.99,-99.99,0.046,-99.99,-99.99,-99.99,-99.99,93.35,-99.99,-99.99,0.037000000000000005,-99.99,-99.99,-99.99,-99.99,
537,OGLE-BLG-LPV-058952,BLG194.7,68923.0,LPV,OSARG,17.834206,-29.470809999999997,-99.99,-99.99,-99.99,-99.99,      ,15.417,-99.99,47.467,-99.99,-99.99,0.076,-99.99,-99.99,-99.99,-99.99,82.94,-99.99,-99.99,0.084,-99.99,-99.99,-99.99,-99.99,215.0,-99.99,-99.99,0.053,-99.99,-99.99,-99.99,-99.99,
538,OGLE-BLG-LPV-058954,BLG194.6,4873.0,LPV,OSARG,17.834208,-29.39306,-99.99,-99.99,-99.99,-99.99,      ,15.527999999999999,-99.99,92.07,-99.99,-99.99,0.057999999999999996,-99.99,-99.99,-99.99,-99.99,460.0,-99.99,-99.99,0.121,-99.99,-99.99,-99.99,-99.99,101.26,-99.99,-99.99,0.061,-99.99,-99.99,-99.99,-99.99,
539,OGLE-BLG-LPV-058957,BLG194.6,57326.0,LPV,OSARG,17.834214000000003,-29.308640000000004,-99.99,-99.99,-99.99,-99.99,      ,15.488,-99.99,317.1,-99.99,-99.99,0.14,-99.99,-99.99,-99.99,-99.99,417.7,-99.99,-99.99,0.081,-99.99,-99.99,-99.99,-99.99,234.5,-99.99,-99.99,0.057999999999999996,-99.99,-99.99,-99.99,-99.99,
540,OGLE-BLG-LPV-058960,BLG194.5,55304.0,LPV,SRV,17.834217000000002,-29.11917,-99.99,-99.99,-99.99,-99.99,      ,16.807000000000002,-99.99,176.24,-99.99,-99.99,0.769,-99.99,-99.99,-99.99,-99.99,187.09,-99.99,-99.99,0.2,-99.99,-99.99,-99.99,-99.99,90.6,-99.99,-99.99,0.132,-99.99,-99.99,-99.99,-99.99,
541,OGLE-BLG-LPV-058961,BLG194.7,6716.0,LPV,SRV,17.834219,-29.534809999999997,BUL_SC5_82895,-99.99,-99.99,-99.99,      ,14.835999999999999,21.739,100.93,-99.99,-99.99,0.094,-99.99,-99.99,-99.99,-99.99,244.0,-99.99,-99.99,0.154,-99.99,-99.99,-99.99,-99.99,181.55,-99.99,-99.99,0.115,-99.99,-99.99,-99.99,-99.99,
542,OGLE-BLG-LPV-058962,BLG194.5,55202.0,LPV,SRV,17.834219,-29.13672,-99.99,-99.99,-99.99,-99.99,      ,16.778,-99.99,113.96,-99.99,-99.99,0.083,-99.99,-99.99,-99.99,-99.99,138.79,-99.99,-99.99,0.075,-99.99,-99.99,-99.99,-99.99,319.0,-99.99,-99.99,0.07200000000000001,-99.99,-99.99,-99.99,-99.99,
543,OGLE-BLG-RRLYR-03835,BLG194.7,97465.0,RRLyr,RRab,17.834222,-29.43553,-99.99,-99.99,-99.99,-99.99,-99.99,18.685,-99.99,0.53525629,6.2e-07,5000.36871,0.392,0.532,4.101,0.353,2.234,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,
544,OGLE-BLG-LPV-058967,BLG194.8,126189.0,LPV,OSARG,17.834239,-29.58867,BUL_SC5_82912,-99.99,-99.99,-99.99,      ,15.215,21.006,18.899,-99.99,-99.99,0.022000000000000002,-99.99,-99.99,-99.99,-99.99,327.5,-99.99,-99.99,0.022000000000000002,-99.99,-99.99,-99.99,-99.99,1217.0,-99.99,-99.99,0.019,-99.99,-99.99,-99.99,-99.99,
545,OGLE-BLG-LPV-058968,BLG194.6,31166.0,LPV,SRV,17.834239,-29.346109999999996,-99.99,-99.99,-99.99,-99.99,      ,15.385,-99.99,76.31,-99.99,-99.99,0.083,-99.99,-99.99,-99.99,-99.99,122.77,-99.99,-99.99,0.139,-99.99,-99.99,-99.99,-99.99,160.46,-99.99,-99.99,0.094,-99.99,-99.99,-99.99,-99.99,
546,OGLE-BLG-LPV-058996,BLG194.8,86386.0,LPV,SRV,17.834275,-29.59892,BUL_SC5_75483,-99.99,-99.99,-99.99,      ,14.19,19.92,71.79,-99.99,-99.99,0.08900000000000001,-99.99,-99.99,-99.99,-99.99,123.5,-99.99,-99.99,0.076,-99.99,-99.99,-99.99,-99.99,148.57,-99.99,-99.99,0.047,-99.99,-99.99,-99.99,-99.99,
547,OGLE-BLG-LPV-058999,BLG194.6,4878.0,LPV,OSARG,17.834281,-29.397190000000002,-99.99,-99.99,-99.99,-99.99,      ,15.857000000000001,-99.99,69.09,-99.99,-99.99,0.068,-99.99,-99.99,-99.99,-99.99,71.07,-99.99,-99.99,0.08,-99.99,-99.99,-99.99,-99.99,55.11,-99.99,-99.99,0.043,-99.99,-99.99,-99.99,-99.99,
548,OGLE-BLG-LPV-059005,BLG194.6,31204.0,LPV,SRV,17.834292,-29.367420000000003,-99.99,-99.99,-99.99,-99.99,      ,16.101,-99.99,80.31,-99.99,-99.99,0.16699999999999998,-99.99,-99.99,-99.99,-99.99,94.81,-99.99,-99.99,0.131,-99.99,-99.99,-99.99,-99.99,60.24,-99.99,-99.99,0.109,-99.99,-99.99,-99.99,-99.99,
549,OGLE-BLG-LPV-059011,BLG194.8,86476.0,LPV,OSARG,17.8343,-29.61764,BUL_SC5_75890,-99.99,-99.99,-99.99,      ,16.11,-99.99,19.516,-99.99,-99.99,0.024,-99.99,-99.99,-99.99,-99.99,27.403000000000002,-99.99,-99.99,0.063,-99.99,-99.99,-99.99,-99.99,122.9,-99.99,-99.99,0.035,-99.99,-99.99,-99.99,-99.99,
550,OGLE-BLG-LPV-059012,BLG194.5,55203.0,LPV,OSARG,17.8343,-29.12347,-99.99,-99.99,-99.99,-99.99,      ,17.151,-99.99,581.1,-99.99,-99.99,0.28,-99.99,-99.99,-99.99,-99.99,148.43,-99.99,-99.99,0.11,-99.99,-99.99,-99.99,-99.99,194.02,-99.99,-99.99,0.092,-99.99,-99.99,-99.99,-99.99,
551,OGLE-BLG-LPV-059021,BLG194.6,4829.0,LPV,OSARG,17.834319,-29.396279999999997,-99.99,-99.99,-99.99,-99.99,      ,14.527999999999999,-99.99,76.95,-99.99,-99.99,0.15,-99.99,-99.99,-99.99,-99.99,703.2,-99.99,-99.99,0.087,-99.99,-99.99,-99.99,-99.99,53.84,-99.99,-99.99,0.084,-99.99,-99.99,-99.99,-99.99,
552,OGLE-BLG-LPV-059027,BLG194.6,4966.0,LPV,OSARG,17.834335999999997,-29.383779999999998,-99.99,-99.99,-99.99,-99.99,      ,16.63,-99.99,317.7,-99.99,-99.99,0.055999999999999994,-99.99,-99.99,-99.99,-99.99,26.816,-99.99,-99.99,0.049,-99.99,-99.99,-99.99,-99.99,18.660999999999998,-99.99,-99.99,0.035,-99.99,-99.99,-99.99,-99.99,
553,OGLE-BLG-LPV-059044,BLG194.7,96863.0,LPV,OSARG,17.834360999999998,-29.427809999999997,-99.99,-99.99,-99.99,-99.99,      ,15.495,-99.99,24.18,-99.99,-99.99,0.015,-99.99,-99.99,-99.99,-99.99,33.088,-99.99,-99.99,0.028999999999999998,-99.99,-99.99,-99.99,-99.99,23.372,-99.99,-99.99,0.022000000000000002,-99.99,-99.99,-99.99,-99.99,
554,OGLE-BLG-LPV-059055,BLG194.8,86415.0,LPV,OSARG,17.834383,-29.61158,BUL_SC5_75525,-99.99,-99.99,-99.99,      ,14.959000000000001,19.346,16.669,-99.99,-99.99,0.003,-99.99,-99.99,-99.99,-99.99,175.38,-99.99,-99.99,0.005,-99.99,-99.99,-99.99,-99.99,233.0,-99.99,-99.99,0.005,-99.99,-99.99,-99.99,-99.99,
555,OGLE-BLG-LPV-059064,BLG194.7,68888.0,LPV,OSARG,17.8344,-29.475579999999997,-99.99,-99.99,-99.99,-99.99,      ,14.860999999999999,-99.99,25.013,-99.99,-99.99,0.019,-99.99,-99.99,-99.99,-99.99,25.429000000000002,-99.99,-99.99,0.021,-99.99,-99.99,-99.99,-99.99,49.806000000000004,-99.99,-99.99,0.013999999999999999,-99.99,-99.99,-99.99,-99.99,
556,OGLE-BLG-LPV-059072,BLG194.7,38401.0,LPV,Mira,17.834414000000002,-29.4855,BUL_SC5_89789,-99.99,-99.99,-99.99,      ,14.665,-99.99,299.3,-99.99,-99.99,2.066,-99.99,-99.99,-99.99,-99.99,243.2,-99.99,-99.99,0.213,-99.99,-99.99,-99.99,-99.99,214.8,-99.99,-99.99,0.20800000000000002,-99.99,-99.99,-99.99,-99.99,
557,OGLE-BLG-LPV-059077,BLG194.7,38464.0,LPV,OSARG,17.834425,-29.517559999999996,BUL_SC5_89860,-99.99,-99.99,-99.99,      ,15.645999999999999,21.416999999999998,20.549,-99.99,-99.99,0.018000000000000002,-99.99,-99.99,-99.99,-99.99,18.813,-99.99,-99.99,0.013999999999999999,-99.99,-99.99,-99.99,-99.99,295.4,-99.99,-99.99,0.011000000000000001,-99.99,-99.99,-99.99,-99.99,
558,OGLE-BLG-LPV-059085,BLG194.8,126282.0,LPV,OSARG,17.834442000000003,-29.58178,BUL_SC5_82929,-99.99,-99.99,-99.99,      ,15.505,19.547,10.389000000000001,-99.99,-99.99,0.004,-99.99,-99.99,-99.99,-99.99,227.2,-99.99,-99.99,0.008,-99.99,-99.99,-99.99,-99.99,161.11,-99.99,-99.99,0.006,-99.99,-99.99,-99.99,-99.99,
559,OGLE-BLG-LPV-059086,BLG194.7,69007.0,LPV,OSARG,17.834442000000003,-29.45575,-99.99,-99.99,-99.99,-99.99,      ,16.471,-99.99,27.808000000000003,-99.99,-99.99,0.044000000000000004,-99.99,-99.99,-99.99,-99.99,38.849000000000004,-99.99,-99.99,0.049,-99.99,-99.99,-99.99,-99.99,26.303,-99.99,-99.99,0.018000000000000002,-99.99,-99.99,-99.99,-99.99,
560,OGLE-BLG-LPV-059094,BLG194.8,126165.0,LPV,OSARG,17.834456,-29.587559999999996,BUL_SC5_82846,-99.99,-99.99,-99.99,      ,14.3,19.371,38.55,-99.99,-99.99,0.028999999999999998,-99.99,-99.99,-99.99,-99.99,28.768,-99.99,-99.99,0.026000000000000002,-99.99,-99.99,-99.99,-99.99,40.735,-99.99,-99.99,0.021,-99.99,-99.99,-99.99,-99.99,
561,OGLE-BLG-LPV-059095,BLG194.6,31206.0,LPV,OSARG,17.834456,-29.346690000000002,-99.99,-99.99,-99.99,-99.99,      ,15.995,-99.99,29.329,-99.99,-99.99,0.022000000000000002,-99.99,-99.99,-99.99,-99.99,20.743000000000002,-99.99,-99.99,0.016,-99.99,-99.99,-99.99,-99.99,161.26,-99.99,-99.99,0.015,-99.99,-99.99,-99.99,-99.99,
562,OGLE-BLG-RRLYR-03845,BLG194.6,6226.0,RRLyr,RRab,17.834460999999997,-29.377190000000002,-99.99,-99.99,-99.99,-99.99,-99.99,19.52,-99.99,0.62957328,2.99e-06,5000.44782,0.263,0.465,5.106,0.226,3.815,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,
563,OGLE-BLG-RRLYR-03846,BLG194.7,7649.0,RRLyr,RRab,17.834464,-29.537029999999998,BUL_SC5_85268,-99.99,-99.99,-99.99,-99.99,18.087,21.875,0.62377684,2.5e-07,5000.3458200000005,0.389,0.494,4.599,0.3,3.1910000000000003,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,
564,OGLE-BLG-LPV-059101,BLG194.7,38465.0,LPV,SRV,17.834472,-29.48528,BUL_SC5_90101,-99.99,-99.99,-99.99,      ,16.011,-99.99,192.2,-99.99,-99.99,0.15,-99.99,-99.99,-99.99,-99.99,110.94,-99.99,-99.99,0.129,-99.99,-99.99,-99.99,-99.99,107.47,-99.99,-99.99,0.096,-99.99,-99.99,-99.99,-99.99,
565,OGLE-BLG-LPV-059106,BLG194.8,86416.0,LPV,OSARG,17.834475,-29.59856,BUL_SC5_75537,-99.99,-99.99,-99.99,      ,15.169,21.658,73.66,-99.99,-99.99,0.045,-99.99,-99.99,-99.99,-99.99,197.12,-99.99,-99.99,0.035,-99.99,-99.99,-99.99,-99.99,305.3,-99.99,-99.99,0.05,-99.99,-99.99,-99.99,-99.99,
566,OGLE-BLG-LPV-059110,BLG194.7,6717.0,LPV,OSARG,17.834483,-29.545609999999996,BUL_SC5_83029,-99.99,-99.99,-99.99,      ,15.339,21.629,24.474,-99.99,-99.99,0.02,-99.99,-99.99,-99.99,-99.99,131.15,-99.99,-99.99,0.028999999999999998,-99.99,-99.99,-99.99,-99.99,23.287,-99.99,-99.99,0.024,-99.99,-99.99,-99.99,-99.99,
567,OGLE-BLG-LPV-059113,BLG194.7,6718.0,LPV,OSARG,17.834486,-29.537809999999997,BUL_SC5_83050,-99.99,-99.99,-99.99,      ,15.368,20.872,15.360999999999999,-99.99,-99.99,0.01,-99.99,-99.99,-99.99,-99.99,16.159000000000002,-99.99,-99.99,0.009000000000000001,-99.99,-99.99,-99.99,-99.99,186.25,-99.99,-99.99,0.006999999999999999,-99.99,-99.99,-99.99,-99.99,
568,OGLE-BLG-LPV-059120,BLG194.7,38425.0,LPV,OSARG,17.834497,-29.5245,BUL_SC5_89801,-99.99,-99.99,-99.99,      ,15.0,21.791999999999998,83.02,-99.99,-99.99,0.064,-99.99,-99.99,-99.99,-99.99,273.3,-99.99,-99.99,0.057,-99.99,-99.99,-99.99,-99.99,540.2,-99.99,-99.99,0.047,-99.99,-99.99,-99.99,-99.99,
569,OGLE-BLG-LPV-059131,BLG194.7,38426.0,LPV,OSARG,17.834519,-29.520670000000003,BUL_SC5_89855,-99.99,-99.99,-99.99,      ,15.242,-99.99,50.68,-99.99,-99.99,0.065,-99.99,-99.99,-99.99,-99.99,366.8,-99.99,-99.99,0.11900000000000001,-99.99,-99.99,-99.99,-99.99,45.19,-99.99,-99.99,0.033,-99.99,-99.99,-99.99,-99.99,
570,OGLE-BLG-LPV-059137,BLG194.6,4831.0,LPV,Mira,17.834528,-29.381970000000003,-99.99,-99.99,-99.99,-99.99,      ,15.485,-99.99,335.8,-99.99,-99.99,2.113,-99.99,-99.99,-99.99,-99.99,276.5,-99.99,-99.99,0.157,-99.99,-99.99,-99.99,-99.99,551.3,-99.99,-99.99,0.141,-99.99,-99.99,-99.99,-99.99,
571,OGLE-BLG-LPV-059138,BLG194.6,80536.0,LPV,SRV,17.834528,-29.280890000000003,-99.99,-99.99,-99.99,-99.99,      ,18.022000000000002,-99.99,135.52,-99.99,-99.99,0.18899999999999997,-99.99,-99.99,-99.99,-99.99,241.3,-99.99,-99.99,0.081,-99.99,-99.99,-99.99,-99.99,304.1,-99.99,-99.99,0.067,-99.99,-99.99,-99.99,-99.99,
572,OGLE-BLG-RRLYR-03849,BLG194.6,5549.0,RRLyr,RRab,17.834544,-29.39244,-99.99,-99.99,-99.99,-99.99,-99.99,18.91,-99.99,0.47504504,5.9e-07,5000.19918,0.594,0.446,4.125,0.27,2.16,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,
573,OGLE-BLG-LPV-059152,BLG194.7,38468.0,LPV,OSARG,17.83455,-29.499059999999997,BUL_SC5_89894,-99.99,-99.99,-99.99,      ,15.561,21.653000000000002,21.987,-99.99,-99.99,0.012,-99.99,-99.99,-99.99,-99.99,28.035999999999998,-99.99,-99.99,0.015,-99.99,-99.99,-99.99,-99.99,17.528,-99.99,-99.99,0.013999999999999999,-99.99,-99.99,-99.99,-99.99,
574,OGLE-BLG-LPV-059153,BLG194.7,68890.0,LPV,OSARG,17.834553,-29.45672,-99.99,-99.99,-99.99,-99.99,      ,15.479000000000001,-99.99,57.04,-99.99,-99.99,0.028999999999999998,-99.99,-99.99,-99.99,-99.99,181.32,-99.99,-99.99,0.08199999999999999,-99.99,-99.99,-99.99,-99.99,42.498999999999995,-99.99,-99.99,0.052000000000000005,-99.99,-99.99,-99.99,-99.99,
575,OGLE-BLG-LPV-059161,BLG194.7,69177.0,LPV,SRV,17.834564,-29.45725,-99.99,-99.99,-99.99,-99.99,      ,17.39,-99.99,137.06,-99.99,-99.99,0.166,-99.99,-99.99,-99.99,-99.99,235.9,-99.99,-99.99,0.11199999999999999,-99.99,-99.99,-99.99,-99.99,211.6,-99.99,-99.99,0.063,-99.99,-99.99,-99.99,-99.99,
576,OGLE-BLG-LPV-059162,BLG194.6,4981.0,LPV,OSARG,17.834567,-29.37622,-99.99,-99.99,-99.99,-99.99,      ,16.91,-99.99,28.489,-99.99,-99.99,0.031,-99.99,-99.99,-99.99,-99.99,38.152,-99.99,-99.99,0.028999999999999998,-99.99,-99.99,-99.99,-99.99,27.494,-99.99,-99.99,0.026000000000000002,-99.99,-99.99,-99.99,-99.99,
577,OGLE-BLG-LPV-059167,BLG194.7,68934.0,LPV,OSARG,17.834578,-29.45106,-99.99,-99.99,-99.99,-99.99,      ,15.823,-99.99,357.9,-99.99,-99.99,0.102,-99.99,-99.99,-99.99,-99.99,51.2,-99.99,-99.99,0.042,-99.99,-99.99,-99.99,-99.99,408.5,-99.99,-99.99,0.048,-99.99,-99.99,-99.99,-99.99,
578,OGLE-BLG-LPV-059174,BLG194.6,4846.0,LPV,OSARG,17.834585999999998,-29.404420000000002,-99.99,-99.99,-99.99,-99.99,      ,15.449000000000002,-99.99,47.121,-99.99,-99.99,0.057999999999999996,-99.99,-99.99,-99.99,-99.99,48.407,-99.99,-99.99,0.045,-99.99,-99.99,-99.99,-99.99,188.01,-99.99,-99.99,0.049,-99.99,-99.99,-99.99,-99.99,
579,OGLE-BLG-RRLYR-03856,BLG194.7,39228.0,RRLyr,RRab,17.834630999999998,-29.497609999999998,BUL_SC5_91242,-99.99,-99.99,-99.99,-99.99,18.28,22.281999999999996,0.58493785,6.2e-07,5000.35547,0.266,0.426,4.408,0.21600000000000003,2.6180000000000003,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,
580,OGLE-BLG-LPV-059206,BLG194.8,86484.0,LPV,OSARG,17.834630999999998,-29.61164,BUL_SC5_75642,-99.99,-99.99,-99.99,      ,15.850999999999999,-99.99,22.72,-99.99,-99.99,0.019,-99.99,-99.99,-99.99,-99.99,31.195,-99.99,-99.99,0.027000000000000003,-99.99,-99.99,-99.99,-99.99,17.852,-99.99,-99.99,0.022000000000000002,-99.99,-99.99,-99.99,-99.99,
581,OGLE-BLG-LPV-059211,BLG194.6,57394.0,LPV,OSARG,17.834636,-29.328609999999998,-99.99,-99.99,-99.99,-99.99,      ,16.687,-99.99,23.089000000000002,-99.99,-99.99,0.045,-99.99,-99.99,-99.99,-99.99,45.167,-99.99,-99.99,0.025,-99.99,-99.99,-99.99,-99.99,23.276999999999997,-99.99,-99.99,0.028999999999999998,-99.99,-99.99,-99.99,-99.99,
582,OGLE-BLG-LPV-059218,BLG194.7,38428.0,LPV,SRV,17.834653,-29.506829999999997,BUL_SC5_89880,-99.99,-99.99,-99.99,      ,15.255,-99.99,91.93,-99.99,-99.99,0.13,-99.99,-99.99,-99.99,-99.99,97.08,-99.99,-99.99,0.105,-99.99,-99.99,-99.99,-99.99,102.31,-99.99,-99.99,0.09,-99.99,-99.99,-99.99,-99.99,
583,OGLE-BLG-LPV-059234,BLG194.6,57398.0,LPV,SRV,17.834675,-29.30381,-99.99,-99.99,-99.99,-99.99,      ,16.86,-99.99,176.24,-99.99,-99.99,0.226,-99.99,-99.99,-99.99,-99.99,1486.0,-99.99,-99.99,0.195,-99.99,-99.99,-99.99,-99.99,106.53,-99.99,-99.99,0.124,-99.99,-99.99,-99.99,-99.99,
584,OGLE-BLG-LPV-059243,BLG194.6,4891.0,LPV,OSARG,17.834681,-29.37272,-99.99,-99.99,-99.99,-99.99,      ,15.918,-99.99,37.191,-99.99,-99.99,0.035,-99.99,-99.99,-99.99,-99.99,37.936,-99.99,-99.99,0.033,-99.99,-99.99,-99.99,-99.99,51.15,-99.99,-99.99,0.032,-99.99,-99.99,-99.99,-99.99,
585,OGLE-BLG-LPV-059263,BLG194.8,126198.0,LPV,OSARG,17.834719,-29.59164,BUL_SC5_82901,-99.99,-99.99,-99.99,      ,15.124,21.021,28.096,-99.99,-99.99,0.015,-99.99,-99.99,-99.99,-99.99,39.0,-99.99,-99.99,0.039,-99.99,-99.99,-99.99,-99.99,194.78,-99.99,-99.99,0.037000000000000005,-99.99,-99.99,-99.99,-99.99,
586,OGLE-BLG-LPV-059275,BLG194.6,4848.0,LPV,OSARG,17.834739000000003,-29.393309999999996,-99.99,-99.99,-99.99,-99.99,      ,15.300999999999998,21.160999999999998,22.305999999999997,-99.99,-99.99,0.01,-99.99,-99.99,-99.99,-99.99,206.4,-99.99,-99.99,0.017,-99.99,-99.99,-99.99,-99.99,32.018,-99.99,-99.99,0.011000000000000001,-99.99,-99.99,-99.99,-99.99,
587,OGLE-BLG-LPV-059278,BLG194.8,86389.0,LPV,OSARG,17.834744,-29.62172,BUL_SC5_75516,-99.99,-99.99,-99.99,      ,14.347000000000001,19.515,44.5,-99.99,-99.99,0.046,-99.99,-99.99,-99.99,-99.99,163.24,-99.99,-99.99,0.057999999999999996,-99.99,-99.99,-99.99,-99.99,29.279,-99.99,-99.99,0.022000000000000002,-99.99,-99.99,-99.99,-99.99,
588,OGLE-BLG-LPV-059283,BLG194.8,126200.0,LPV,OSARG,17.834747,-29.56992,BUL_SC5_82862,-99.99,-99.99,-99.99,      ,15.001,-99.99,62.15,-99.99,-99.99,0.069,-99.99,-99.99,-99.99,-99.99,162.87,-99.99,-99.99,0.095,-99.99,-99.99,-99.99,-99.99,123.46,-99.99,-99.99,0.076,-99.99,-99.99,-99.99,-99.99,
589,OGLE-BLG-LPV-059286,BLG194.7,38473.0,LPV,OSARG,17.83475,-29.51544,BUL_SC5_89991,-99.99,-99.99,-99.99,      ,15.978,21.365,14.654000000000002,-99.99,-99.99,0.01,-99.99,-99.99,-99.99,-99.99,28.215,-99.99,-99.99,0.009000000000000001,-99.99,-99.99,-99.99,-99.99,131.35,-99.99,-99.99,0.005,-99.99,-99.99,-99.99,-99.99,
590,OGLE-BLG-LPV-059296,BLG194.8,126201.0,LPV,OSARG,17.834764,-29.581529999999997,BUL_SC5_82930,-99.99,-99.99,-99.99,      ,15.065999999999999,19.547,19.184,-99.99,-99.99,0.004,-99.99,-99.99,-99.99,-99.99,210.1,-99.99,-99.99,0.006,-99.99,-99.99,-99.99,-99.99,7.7724,-99.99,-99.99,0.003,-99.99,-99.99,-99.99,-99.99,
591,OGLE-BLG-LPV-059297,BLG194.7,38431.0,LPV,SRV,17.834767000000003,-29.491559999999996,BUL_SC5_89825,-99.99,-99.99,-99.99,      ,14.716,-99.99,96.81,-99.99,-99.99,0.16399999999999998,-99.99,-99.99,-99.99,-99.99,176.62,-99.99,-99.99,0.327,-99.99,-99.99,-99.99,-99.99,167.81,-99.99,-99.99,0.16699999999999998,-99.99,-99.99,-99.99,-99.99,
592,OGLE-BLG-LPV-059308,BLG194.6,80447.0,LPV,SRV,17.834792,-29.282559999999997,-99.99,-99.99,-99.99,-99.99,      ,16.887999999999998,-99.99,142.71,-99.99,-99.99,0.233,-99.99,-99.99,-99.99,-99.99,132.94,-99.99,-99.99,0.138,-99.99,-99.99,-99.99,-99.99,266.5,-99.99,-99.99,0.138,-99.99,-99.99,-99.99,-99.99,
